starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	1	1024	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1023
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1023
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1023
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	1	1024	1025	1024
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1023
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1023
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1023
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1023
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1024
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1024	1025	1024
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	0	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	0	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1024
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1025	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1024	1025	1024
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1025	1024
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1025	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:32 2017	1486555232	2	1023	1025	1023
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1025	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1023
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1025	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1026	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1026	1020
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1026	1024
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1023
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1026	1020
Wed Feb 08 12:00:35 2017	1486555235	1	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1026	1020
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1023
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1025	1026	1020
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:28 2017	1486555228	5	1021	1026	1021
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1023
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1023
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	1	1025	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:32 2017	1486555232	0	1025	1026	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	1	1025	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:35 2017	1486555235	0	1026	1026	1025
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1024
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1024
Wed Feb 08 12:00:32 2017	1486555232	1	1025	1026	1020
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1026	1025
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1023
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	0	1026	1026	1020
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	3	1023	1026	1022
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:30 2017	1486555230	1	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	0	1026	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1025	1026	1025
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	1	1025	1026	1022
Wed Feb 08 12:00:30 2017	1486555230	0	1026	1026	1026
Wed Feb 08 12:00:30 2017	1486555230	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1025	1026	1025
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:32 2017	1486555232	1	1025	1026	1020
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:29 2017	1486555229	0	1026	1026	1026
Wed Feb 08 12:00:31 2017	1486555231	0	1026	1026	1026
Wed Feb 08 12:00:34 2017	1486555234	0	1026	1026	1025
Wed Feb 08 12:00:28 2017	1486555228	1	1026	1026	1025
Wed Feb 08 12:00:30 2017	1486555230	0	1026	1026	1026
